# t[days] ztfg ztfr ztfi 
0.500 -13.092 -13.735 -14.223 
1.000 -13.012 -13.714 -14.186 
1.500 -12.919 -13.670 -14.147 
2.000 -12.721 -13.535 -13.994 
2.500 -12.471 -13.339 -13.824 
3.000 -12.226 -13.136 -13.635 
3.500 -12.021 -12.949 -13.458 
4.000 -11.816 -12.791 -13.295 
4.500 -11.593 -12.618 -13.135 
5.000 -11.422 -12.469 -12.985 
5.500 -11.242 -12.321 -12.850 
6.000 -11.084 -12.183 -12.714 
6.500 -10.926 -12.043 -12.592 
7.000 -10.749 -11.912 -12.483 
7.500 -10.612 -11.790 -12.359 
8.000 -10.459 -11.680 -12.255 
8.500 -10.327 -11.558 -12.148 
9.000 -10.191 -11.450 -12.055 
9.500 -10.036 -11.335 -11.951 
10.000 -9.898 -11.234 -11.859 
10.500 -9.759 -11.129 -11.765 
11.000 -9.633 -11.025 -11.679 
11.500 -9.492 -10.925 -11.588 
12.000 -9.367 -10.822 -11.501 
12.500 -9.239 -10.725 -11.413 
13.000 -9.112 -10.626 -11.334 
13.500 -8.962 -10.522 -11.238 
14.000 -8.832 -10.417 -11.144 
14.500 -8.686 -10.303 -11.042 
15.000 -8.561 -10.167 -10.922 
