# t[days] ztfg ztfr ztfi 
0.500 -13.697 -14.757 -15.418 
1.000 -11.852 -13.442 -14.427 
1.500 -10.829 -12.648 -13.757 
2.000 -9.942 -11.943 -13.151 
2.500 -9.069 -11.262 -12.584 
3.000 -8.328 -10.625 -12.059 
3.500 -7.592 -10.007 -11.547 
4.000 -6.813 -9.453 -11.084 
4.500 -6.271 -8.931 -10.626 
5.000 -5.518 -8.433 -10.214 
5.500 -4.870 -7.927 -9.799 
6.000 -4.236 -7.489 -9.452 
6.500 -3.658 -7.071 -9.020 
7.000 -3.317 -6.674 -8.713 
7.500 -2.882 -6.228 -8.374 
8.000 -2.233 -5.912 -8.076 
8.500 -1.543 -5.596 -7.713 
9.000 -1.120 -5.179 -7.438 
9.500 -0.216 -4.748 -7.081 
10.000 3.924 -4.377 -6.858 
10.500 -0.655 -3.974 -6.598 
11.000 -0.324 -3.601 -6.264 
11.500 -0.091 -3.326 -6.006 
12.000 1.318 -3.003 -5.595 
12.500 1.195 -2.626 -5.529 
13.000 1.064 -2.369 -5.182 
13.500 nan -1.805 -5.019 
14.000 5.971 -1.815 -4.857 
14.500 7.140 -1.355 -4.685 
15.000 7.183 -0.547 -4.302 
