# t[days] ztfg ztfr ztfi 
0.500 -14.239 -14.392 -14.186 
1.000 -14.192 -14.606 -14.558 
1.500 -14.006 -14.515 -14.527 
2.000 -13.773 -14.321 -14.375 
2.500 -13.522 -14.116 -14.205 
3.000 -13.288 -13.901 -14.011 
3.500 -13.061 -13.715 -13.850 
4.000 -12.855 -13.533 -13.690 
4.500 -12.680 -13.376 -13.553 
5.000 -12.506 -13.220 -13.408 
5.500 -12.348 -13.078 -13.292 
6.000 -12.209 -12.954 -13.181 
6.500 -12.071 -12.845 -13.091 
7.000 -11.945 -12.732 -13.002 
7.500 -11.830 -12.635 -12.913 
8.000 -11.714 -12.539 -12.834 
8.500 -11.600 -12.444 -12.749 
9.000 -11.498 -12.358 -12.676 
9.500 -11.389 -12.267 -12.593 
10.000 -11.285 -12.182 -12.521 
10.500 -11.191 -12.101 -12.445 
11.000 -11.095 -12.018 -12.376 
11.500 -10.996 -11.936 -12.302 
12.000 -10.904 -11.863 -12.228 
12.500 -10.822 -11.791 -12.159 
13.000 -10.727 -11.714 -12.097 
13.500 -10.631 -11.634 -12.029 
14.000 -10.539 -11.564 -11.966 
14.500 -10.444 -11.485 -11.892 
15.000 -10.287 -11.321 -11.735 
