# t[days] ztfg ztfr ztfi 
0.500 -14.800 -15.332 -15.290 
1.000 -13.890 -14.769 -14.964 
1.500 -13.308 -14.282 -14.567 
2.000 -12.832 -13.854 -14.227 
2.500 -12.440 -13.493 -13.911 
3.000 -12.087 -13.176 -13.634 
3.500 -11.778 -12.892 -13.391 
4.000 -11.484 -12.645 -13.168 
4.500 -11.198 -12.406 -12.961 
5.000 -10.917 -12.173 -12.751 
5.500 -10.640 -11.954 -12.554 
6.000 -10.372 -11.736 -12.363 
6.500 -10.088 -11.522 -12.184 
7.000 -9.823 -11.319 -12.012 
7.500 -9.547 -11.120 -11.849 
8.000 -9.297 -10.927 -11.689 
8.500 -9.040 -10.723 -11.530 
9.000 -8.797 -10.534 -11.369 
9.500 -8.536 -10.343 -11.213 
10.000 -8.282 -10.158 -11.062 
10.500 -8.005 -9.961 -10.912 
11.000 -7.772 -9.767 -10.758 
11.500 -7.535 -9.595 -10.613 
12.000 -7.286 -9.417 -10.459 
12.500 -7.044 -9.235 -10.321 
13.000 -6.821 -9.045 -10.170 
13.500 -6.586 -8.879 -10.024 
14.000 -6.374 -8.692 -9.870 
14.500 -6.159 -8.531 -9.736 
15.000 -5.905 -8.332 -9.545 
