# t[days] ztfg ztfr ztfi 
0.500 -14.339 -15.346 -15.767 
1.000 -12.532 -14.059 -14.874 
1.500 -11.706 -13.284 -14.230 
2.000 -10.940 -12.598 -13.633 
2.500 -10.185 -11.963 -13.080 
3.000 -9.431 -11.368 -12.560 
3.500 -8.648 -10.772 -12.067 
4.000 -7.917 -10.232 -11.603 
4.500 -7.261 -9.658 -11.133 
5.000 -6.554 -9.147 -10.748 
5.500 -5.883 -8.676 -10.326 
6.000 -5.181 -8.202 -9.946 
6.500 -4.655 -7.780 -9.568 
7.000 -4.032 -7.302 -9.208 
7.500 -3.493 -6.899 -8.885 
8.000 -3.124 -6.557 -8.575 
8.500 -2.311 -6.056 -8.239 
9.000 -2.375 -5.826 -7.954 
9.500 -1.596 -5.379 -7.626 
10.000 -0.796 -5.149 -7.300 
10.500 -1.097 -4.736 -7.102 
11.000 -0.519 -4.340 -6.736 
11.500 -0.118 -4.037 -6.499 
12.000 1.580 -3.446 -6.301 
12.500 1.120 -3.202 -5.901 
13.000 0.778 -3.081 -5.712 
13.500 3.960 -2.743 -5.458 
14.000 0.489 -2.436 -5.364 
14.500 5.771 -2.437 -4.914 
15.000 2.969 -2.115 -4.803 
