# t[days] ztfg ztfr ztfi 
0.500 -13.725 -14.796 -15.493 
1.000 -12.013 -13.638 -14.639 
1.500 -11.080 -12.975 -14.139 
2.000 -10.207 -12.342 -13.623 
2.500 -9.408 -11.704 -13.102 
3.000 -8.659 -11.123 -12.657 
3.500 -7.989 -10.555 -12.198 
4.000 -7.133 -9.996 -11.729 
4.500 -6.276 -9.529 -11.328 
5.000 -5.833 -9.070 -10.869 
5.500 -5.388 -8.568 -10.517 
6.000 -4.814 -8.168 -10.178 
6.500 -4.278 -7.757 -9.858 
7.000 -3.633 -7.308 -9.458 
7.500 -3.349 -6.946 -9.176 
8.000 -2.668 -6.474 -8.814 
8.500 -2.219 -6.208 -8.535 
9.000 -2.589 -5.726 -8.247 
9.500 -1.359 -5.484 -7.946 
10.000 -1.098 -5.092 -7.651 
10.500 -0.500 -4.972 -7.483 
11.000 0.104 -4.424 -7.095 
11.500 1.488 -4.188 -6.758 
12.000 0.281 -3.754 -6.647 
12.500 1.295 -3.517 -6.324 
13.000 2.950 -3.335 -6.109 
13.500 0.393 -2.995 -5.825 
14.000 4.388 -2.763 -5.518 
14.500 nan -2.558 -5.341 
15.000 0.784 -1.688 -4.899 
