# t[days] ztfg ztfr ztfi 
0.500 -12.870 -14.039 -14.791 
1.000 -11.026 -12.600 -13.507 
1.500 -10.087 -11.822 -12.767 
2.000 -9.244 -11.118 -12.138 
2.500 -8.420 -10.483 -11.560 
3.000 -7.574 -9.847 -10.993 
3.500 -6.772 -9.223 -10.503 
4.000 -6.069 -8.648 -10.010 
4.500 -5.298 -8.073 -9.563 
5.000 -4.593 -7.583 -9.127 
5.500 -3.880 -7.058 -8.690 
6.000 -3.435 -6.505 -8.314 
6.500 -2.812 -6.116 -7.921 
7.000 -2.210 -5.652 -7.547 
7.500 -1.682 -5.259 -7.202 
8.000 -1.354 -4.879 -6.923 
8.500 -0.872 -4.538 -6.557 
9.000 0.098 -4.079 -6.269 
9.500 0.503 -3.686 -5.893 
10.000 0.450 -3.418 -5.628 
10.500 1.349 -2.995 -5.353 
11.000 1.095 -2.818 -4.939 
11.500 2.087 -2.128 -4.832 
12.000 5.171 -2.257 -4.318 
12.500 3.009 -1.656 -4.265 
13.000 nan -1.159 -4.033 
13.500 3.547 -1.254 -3.631 
14.000 nan -1.060 -3.390 
14.500 3.821 -0.625 -3.392 
15.000 nan -0.392 -3.104 
