# t[days] ztfg ztfr ztfi 
0.500 -14.745 -14.921 -14.751 
1.000 -14.491 -15.082 -15.138 
1.500 -14.247 -14.985 -15.160 
2.000 -13.963 -14.785 -15.053 
2.500 -13.671 -14.580 -14.914 
3.000 -13.408 -14.374 -14.750 
3.500 -13.159 -14.178 -14.593 
4.000 -12.923 -13.975 -14.426 
4.500 -12.689 -13.785 -14.264 
5.000 -12.469 -13.607 -14.117 
5.500 -12.276 -13.444 -13.975 
6.000 -12.084 -13.284 -13.832 
6.500 -11.896 -13.124 -13.712 
7.000 -11.720 -12.973 -13.571 
7.500 -11.552 -12.818 -13.444 
8.000 -11.376 -12.684 -13.329 
8.500 -11.215 -12.556 -13.212 
9.000 -11.068 -12.428 -13.107 
9.500 -10.933 -12.298 -12.997 
10.000 -10.775 -12.179 -12.890 
10.500 -10.644 -12.052 -12.786 
11.000 -10.500 -11.947 -12.687 
11.500 -10.358 -11.825 -12.593 
12.000 -10.218 -11.719 -12.496 
12.500 -10.082 -11.600 -12.395 
13.000 -9.939 -11.488 -12.306 
13.500 -9.801 -11.386 -12.213 
14.000 -9.686 -11.275 -12.118 
14.500 -9.548 -11.162 -12.022 
15.000 -9.352 -10.961 -11.827 
