# t[days] ztfg ztfr ztfi 
0.500 -13.564 -14.081 -14.268 
1.000 -13.124 -13.753 -14.010 
1.500 -12.690 -13.361 -13.625 
2.000 -12.287 -12.992 -13.260 
2.500 -11.950 -12.659 -12.955 
3.000 -11.644 -12.387 -12.697 
3.500 -11.373 -12.155 -12.486 
4.000 -11.142 -11.949 -12.291 
4.500 -10.934 -11.760 -12.113 
5.000 -10.719 -11.585 -11.957 
5.500 -10.527 -11.427 -11.823 
6.000 -10.345 -11.274 -11.691 
6.500 -10.178 -11.135 -11.560 
7.000 -10.008 -11.004 -11.441 
7.500 -9.854 -10.876 -11.329 
8.000 -9.690 -10.748 -11.216 
8.500 -9.532 -10.621 -11.108 
9.000 -9.377 -10.500 -10.997 
9.500 -9.229 -10.390 -10.894 
10.000 -9.086 -10.271 -10.794 
10.500 -8.948 -10.158 -10.695 
11.000 -8.797 -10.052 -10.598 
11.500 -8.649 -9.947 -10.514 
12.000 -8.516 -9.843 -10.429 
12.500 -8.376 -9.730 -10.342 
13.000 -8.240 -9.631 -10.251 
13.500 -8.098 -9.523 -10.160 
14.000 -7.973 -9.419 -10.084 
14.500 -7.816 -9.314 -9.986 
15.000 -7.672 -9.182 -9.856 
