# t[days] ztfg ztfr ztfi 
0.500 -13.952 -15.029 -15.462 
1.000 -12.268 -13.574 -14.280 
1.500 -11.465 -12.799 -13.546 
2.000 -10.681 -12.135 -12.911 
2.500 -9.885 -11.510 -12.350 
3.000 -9.070 -10.909 -11.823 
3.500 -8.261 -10.293 -11.313 
4.000 -7.490 -9.710 -10.839 
4.500 -6.853 -9.153 -10.383 
5.000 -6.095 -8.603 -9.954 
5.500 -5.413 -8.117 -9.519 
6.000 -4.881 -7.609 -9.119 
6.500 -4.226 -7.173 -8.752 
7.000 -3.552 -6.713 -8.398 
7.500 -3.010 -6.336 -8.024 
8.000 -2.373 -5.964 -7.700 
8.500 -2.233 -5.508 -7.367 
9.000 -0.748 -5.230 -7.052 
9.500 -1.238 -4.630 -6.756 
10.000 -0.042 -4.332 -6.402 
10.500 -0.120 -4.001 -6.144 
11.000 -0.105 -3.704 -5.914 
11.500 5.214 -3.409 -5.582 
12.000 0.270 -3.099 -5.413 
12.500 4.775 -2.631 -5.113 
13.000 1.038 -2.570 -4.867 
13.500 nan -2.250 -4.572 
14.000 8.343 -1.202 -4.221 
14.500 7.346 -1.606 -4.137 
15.000 nan -1.318 -3.840 
