# t[days] ztfg ztfr ztfi 
0.500 -13.061 -13.225 -12.880 
1.000 -13.589 -14.124 -14.079 
1.500 -13.708 -14.173 -14.216 
2.000 -13.651 -14.112 -14.213 
2.500 -13.517 -14.006 -14.164 
3.000 -13.374 -13.889 -14.078 
3.500 -13.226 -13.777 -13.976 
4.000 -13.080 -13.651 -13.874 
4.500 -12.944 -13.525 -13.760 
5.000 -12.799 -13.412 -13.667 
5.500 -12.686 -13.305 -13.552 
6.000 -12.552 -13.207 -13.453 
6.500 -12.441 -13.109 -13.363 
7.000 -12.317 -13.021 -13.289 
7.500 -12.228 -12.917 -13.188 
8.000 -12.113 -12.838 -13.108 
8.500 -12.020 -12.763 -13.036 
9.000 -11.938 -12.687 -12.957 
9.500 -11.836 -12.615 -12.898 
10.000 -11.745 -12.535 -12.827 
10.500 -11.656 -12.480 -12.766 
11.000 -11.569 -12.409 -12.704 
11.500 -11.488 -12.334 -12.648 
12.000 -11.418 -12.277 -12.585 
12.500 -11.329 -12.213 -12.527 
13.000 -11.253 -12.142 -12.474 
13.500 -11.162 -12.073 -12.399 
14.000 -11.064 -12.011 -12.344 
14.500 -10.956 -11.927 -12.255 
15.000 -10.856 -11.815 -12.129 
