# t[days] ztfg ztfr ztfi 
0.500 -14.914 -15.330 -15.131 
1.000 -13.814 -14.553 -14.570 
1.500 -13.164 -13.986 -14.115 
2.000 -12.680 -13.552 -13.763 
2.500 -12.280 -13.198 -13.455 
3.000 -11.927 -12.882 -13.181 
3.500 -11.615 -12.603 -12.949 
4.000 -11.326 -12.355 -12.753 
4.500 -11.048 -12.126 -12.581 
5.000 -10.767 -11.912 -12.408 
5.500 -10.495 -11.710 -12.256 
6.000 -10.218 -11.500 -12.103 
6.500 -9.951 -11.302 -11.953 
7.000 -9.696 -11.102 -11.794 
7.500 -9.420 -10.907 -11.632 
8.000 -9.148 -10.707 -11.464 
8.500 -8.884 -10.511 -11.294 
9.000 -8.627 -10.307 -11.124 
9.500 -8.353 -10.114 -10.956 
10.000 -8.106 -9.920 -10.788 
10.500 -7.850 -9.718 -10.627 
11.000 -7.587 -9.538 -10.463 
11.500 -7.343 -9.348 -10.293 
12.000 -7.113 -9.159 -10.152 
12.500 -6.886 -8.980 -9.995 
13.000 -6.628 -8.794 -9.838 
13.500 -6.396 -8.618 -9.687 
14.000 -6.139 -8.437 -9.542 
14.500 -5.915 -8.263 -9.397 
15.000 -5.684 -8.083 -9.222 
