# t[days] ztfg ztfr ztfi 
0.500 -14.896 -15.136 -14.911 
1.000 -14.583 -15.193 -15.222 
1.500 -14.268 -15.006 -15.128 
2.000 -13.946 -14.746 -14.945 
2.500 -13.632 -14.494 -14.747 
3.000 -13.347 -14.248 -14.543 
3.500 -13.093 -14.028 -14.361 
4.000 -12.861 -13.822 -14.187 
4.500 -12.643 -13.633 -14.020 
5.000 -12.441 -13.451 -13.869 
5.500 -12.255 -13.292 -13.728 
6.000 -12.084 -13.144 -13.605 
6.500 -11.920 -12.997 -13.489 
7.000 -11.761 -12.861 -13.366 
7.500 -11.606 -12.729 -13.260 
8.000 -11.452 -12.605 -13.145 
8.500 -11.312 -12.487 -13.040 
9.000 -11.158 -12.365 -12.934 
9.500 -11.026 -12.246 -12.827 
10.000 -10.878 -12.131 -12.722 
10.500 -10.748 -12.027 -12.622 
11.000 -10.611 -11.910 -12.524 
11.500 -10.476 -11.809 -12.435 
12.000 -10.348 -11.704 -12.339 
12.500 -10.207 -11.602 -12.250 
13.000 -10.085 -11.496 -12.165 
13.500 -9.944 -11.396 -12.080 
14.000 -9.812 -11.293 -12.006 
14.500 -9.681 -11.195 -11.925 
15.000 -9.508 -11.017 -11.756 
